source	repo	commit	license	upstream_path	stored_path	bytes	sha256
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56644.xlsx	files/apache-poi/56644.xlsx	34412	ea2c622a3123d258d09fa47c68822978054c9b43975722362a535e4a01ce10fa
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug62181.xlsx	files/apache-poi/bug62181.xlsx	874738	f818f27a244f8527a055a56f7a8f838f517615aa6abca16f586d89bf70183a3a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61034.xlsx	files/apache-poi/61034.xlsx	32774	9b62e496695791931a51e0541e4fec1138e0b372a406ae7f87bb03bb5af5b2ce
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/sample-beta.xlsx	files/apache-poi/sample-beta.xlsx	8836	c5c9700749e90709ed38841129ca6e31a9e3d5414f4b6ce5f163a30994e96e37
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56688_3.xlsx	files/apache-poi/56688_3.xlsx	9188	d257f64763257f03a89e19d8968d9dd967339118d2d93cb1e69439250d10609d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/ConditionalFormattingSamples.xlsx	files/apache-poi/ConditionalFormattingSamples.xlsx	654688	8dfa997a642c00a1da8c0750c371f204553a98c537ca046028b052f9b424a074
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58325_lt.xlsx	files/apache-poi/58325_lt.xlsx	934572	0f8733f7948f5d343e958d1f5b698506825ba531879fe64a4a9a37497bc82fa7
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/testSharedFormulasRangeSetBlankBug.xlsx	files/apache-poi/testSharedFormulasRangeSetBlankBug.xlsx	12428	95c54e12bc9a7a80191fe1c9e2df866f029913d4b0cf8136fc0f5a65a63758c6
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61063.xlsx	files/apache-poi/61063.xlsx	9151	c3e08940b17d4f0e1d2d278e26a4c59c4f4d66370ce6306aa930f31006473982
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/formula-eval.xlsx	files/apache-poi/formula-eval.xlsx	8369	b82ba9d02f362acd061b4e0018dedc8b59db4c616c8768d89383a0806014eaa8
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/SampleSS.strict.xlsx	files/apache-poi/SampleSS.strict.xlsx	10006	cbfff2096b33055de1686ae99ff649f78f3cc97d7271c242840be6b40837f6e6
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/workbookProtection_not_protected.xlsx	files/apache-poi/workbookProtection_not_protected.xlsx	28728	36d855f2915a60424c9d38dc8f53ab7021664f10672c66c79777d4b7ee78484a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/1_NoIden.xlsx	files/apache-poi/1_NoIden.xlsx	8038	87c8aa12cc031a54be9e2a3b1d6aec37b095eaafbb874218ad829528f13d286e
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/55814.xlsx	files/apache-poi/55814.xlsx	9286	95ecf8b64c84e749f29689e8bb72a2c8faf192932cd8e7bed294e2242d5fd217
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56557.xlsx	files/apache-poi/56557.xlsx	10483	1660ad90dfb9e81d4b3fb6bf35d8a24d9515fdbe7abcfebaa909da08f1c01f2d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/59026.xlsx	files/apache-poi/59026.xlsx	10400	738ce0f68555e3cc0f3c63bf06639212ef512754ed60b5eba77f39b58b73dfa1
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57171_57163_57165.xlsx	files/apache-poi/57171_57163_57165.xlsx	32353	e395daff19d0f745827b02d8f4b65ed6f00b1dbb48d0cc1fcf67b0ac5d61671b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/62272.xlsx	files/apache-poi/62272.xlsx	4966	44dd0f2c41b74267aa315883b133874ba3cf672003ad997b04d93865e587296c
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56957.xlsx	files/apache-poi/56957.xlsx	7183	3fe6d13e7d9d7cc0ac8d2f254753ad898c9126c432c0b7b4e8a0a5a2510e0542
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/50867_with_table.xlsx	files/apache-poi/50867_with_table.xlsx	9458	142c5e3e48bde3adb5378f7c143b7374f24177d949b6117e4cbfd7ab1e7bae1a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57893-many-merges.xlsx	files/apache-poi/57893-many-merges.xlsx	848912	f1b0cc07459a2e00f1e930ff54330e45b9d0626f45468b1ffa7eb3dc21d6f46b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/60825.xlsx	files/apache-poi/60825.xlsx	6524	5edd00c29d528fc987f50b86dd8ac407ec4e49f5a0d0b282662156ac726f4fa1
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/64759.xlsx	files/apache-poi/64759.xlsx	11679	43f3c765678160e26fab0e3963782a941fb3d41a6a4a9904a48656aa284d68e8
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56278.xlsx	files/apache-poi/56278.xlsx	7774	b82c3e993e54c89323afe50a44c8259de22bad42e1d705a64bb3f02a9ae37833
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57890.xlsx	files/apache-poi/57890.xlsx	10641	2ac3a7a7d165b6fb7e63a93e0de6f26582e4e18554f61daafa969f4aa25fd225
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57828.xlsx	files/apache-poi/57828.xlsx	9708	8733106f00ea87341dd1140035d3c541c623ffe93f3d5103a7a0fd77b2d85ddb
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/FormulaSheetRange.xlsx	files/apache-poi/FormulaSheetRange.xlsx	12949	1943a81a9d439e3bb843b66fd2f9bcdcf37e31232c850ea31d47681b5d5efa12
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/62834.xlsx	files/apache-poi/62834.xlsx	9629	e6984c58eba3d0746303c64fc4db73462ea1b6e5a4960e3c3dc550b64ddb0b42
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/workbookProtection-workbook_password-2013.xlsx	files/apache-poi/workbookProtection-workbook_password-2013.xlsx	8171	0ca1ab7d0e90087316072f89d181067c91c170f0718b109a8ee20867b23c58c2
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56822-Countifs.xlsx	files/apache-poi/56822-Countifs.xlsx	6686	dfa6d0e1b6a9983f34344bacdde63a0ba93a5c794b1e454efe181f6b04074711
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/53282.xlsx	files/apache-poi/53282.xlsx	11032	110ea3a6dd7b7c0224901fe0fff46db6f6e6f55854257207ad5a7783afc2ea0c
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/64667.xlsx	files/apache-poi/64667.xlsx	8235	28a8961ba0296b839988c66d0b779f2bb5e2fbfb2edc619e164302ee512c5760
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/47804.xlsx	files/apache-poi/47804.xlsx	29533	35eaa8a561cdc57f6eda13ef97006391103b4d424cab7ab82fc369a4a9367a36
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56688_2.xlsx	files/apache-poi/56688_2.xlsx	9181	28a2ed967d41887a32a2862c66b8db31f28b16109e0a02477570c90ad516fc5b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/47668.xlsx	files/apache-poi/47668.xlsx	118687	41c504cc8fe4eebab5cbd9dfd4521661d043a5ebdfe212ded3134fbef808e3c4
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clusterfuzz-testcase-minimized-POIXSSFFuzzer-4828727001088000.xlsx	files/apache-poi/clusterfuzz-testcase-minimized-POIXSSFFuzzer-4828727001088000.xlsx	10226	95d38f6b6ba90f977a30428ae11ea673a1519984165827f7818a8a310964d34d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/55406_Conditional_formatting_sample.xlsx	files/apache-poi/55406_Conditional_formatting_sample.xlsx	12646	882c71f142549f67cfb1231352f0d87059054d9016582de6531142783f2353df
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58325_db.xlsx	files/apache-poi/58325_db.xlsx	2698159	a3320089b55a71f35bce6c51eb15bc37361823807e01f585a1dd77154acbf7fe
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/53105.xlsx	files/apache-poi/53105.xlsx	50118	7086065eb87271333338a4ba5c6ae0cc24d1ffc605204dcc23a4b58dc800070f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug66675.xlsx	files/apache-poi/bug66675.xlsx	44438	3a1ad731e168ebec18a2ddee93455511d70d8ca8b489c44bbd189ef9cd8ed403
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/AmpersandHeader.xlsx	files/apache-poi/AmpersandHeader.xlsx	9480	8996c5807a831043b6b457d6de6f748e46fdf66aa434a5b6a92ef0d87343db1d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug64512_embed.xlsx	files/apache-poi/bug64512_embed.xlsx	49746	50a8f8c88c7308dd4a0b4eb61cd58fa34063243e62a22af7ffd5a59d34180f5b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/shared_formulas.xlsx	files/apache-poi/shared_formulas.xlsx	10137	31612d513b5ea5aaa69764779f87ac52588687770f3ccbf4b420ec21bc70561f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/craftonhills.edu_programreview_report.aspx_goalpriorityreport_0011d159-1eeb-4b63-8833-867b0926e5f3.xlsx	files/apache-poi/craftonhills.edu_programreview_report.aspx_goalpriorityreport_0011d159-1eeb-4b63-8833-867b0926e5f3.xlsx	10189	f55df0f7a40110814ec257950c499cae8aa5a336cf03abb269fa2ea51836817c
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/56274.xlsx	files/apache-poi/56274.xlsx	12782	6a6ba76a44b725c7c465aa65f5a0c4ad6a21707b04a8386181d1625f48320548
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/45540_form_Header.xlsx	files/apache-poi/45540_form_Header.xlsx	57471	5e9a5cc4f70614fa4db4b8d87718f0e1bf6110e26046af251db8dc62a22ae7eb
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/49928.xlsx	files/apache-poi/49928.xlsx	7984	3daabfb45eedcd7ea6c0658663ccc08f5705243d14cf6de6d4418175d6ee6e41
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/sample.strict.xlsx	files/apache-poi/sample.strict.xlsx	11937	0696839769a9e5b44639b64ca9b1b6bf18ce8fead412c28f11f98e6bbd658de0
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/CustomXMLMapping-singleattributenamespace.xlsx	files/apache-poi/CustomXMLMapping-singleattributenamespace.xlsx	43087	9db4c7e7f9828d4029963eff7b726cabb7c032c9e6a7b3628a2f3d827d1f8f80
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/SheetTabColors.xlsx	files/apache-poi/SheetTabColors.xlsx	7008	1e0bc29719430c8e221465ce026e78063587516ef5037acafc466ce835356930
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/SingleCellTable.xlsx	files/apache-poi/SingleCellTable.xlsx	9486	81703720d256b69aebfeefac6134e81fd1b014104408db752f0ff24d46e4ba61
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug65464.xlsx	files/apache-poi/bug65464.xlsx	13664	f2edc77ca170b11940e69a31b3ec5b88849b08ee493a0155fffb0ebdda961420
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58616.xlsx	files/apache-poi/58616.xlsx	125952	32613e96db73590cb63c9194e5b1190ba7eb4552f4638afecd584dfd5931988f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/55927.xlsx	files/apache-poi/55927.xlsx	10126	7237c5703405b1ad6f53bf50375042de2c22d070dbf0a05fd4f44280493b7170
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/MalformedSSTCount.xlsx	files/apache-poi/MalformedSSTCount.xlsx	6266	c3c025bed1736a240e0e91960aaaaebd795d95b54a7b977c2e451406aa1f9462
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/48495.xlsx	files/apache-poi/48495.xlsx	8869	4a315e728f49620a62855a51ff762005e36136aee63d64ada93343ecc24d5d26
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61652.xlsx	files/apache-poi/61652.xlsx	17614	187d6ca93dd8c063f7a15c5b4f62e368254a727b731faa9a844941dfa87d1dab
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/64450.xlsx	files/apache-poi/64450.xlsx	9881	203eaf3275f3d4edaf000728defcece4bc44306852f27b59c9371e52d2338dec
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/WithTwoCharts.xlsx	files/apache-poi/WithTwoCharts.xlsx	12810	7d29c92e9f7968a5bc9ec076458785295c24d13916b02b8a467c0a8fd013cddd
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/WithTextBox2.xlsx	files/apache-poi/WithTextBox2.xlsx	10129	b06a125aeb8d032a196d2cc8cb221197e6bc53d2be8ad08d29f404108857eb6c
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61605.xlsx	files/apache-poi/61605.xlsx	11032	1d41b31a788fdf2ce234660f6d2db5a8dc830a06a3886147cb8200bcdc964590
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/47737.xlsx	files/apache-poi/47737.xlsx	11369	4bcb8da52e258c615aca1f2b2252b2ff9e05f51b40560cfeda084486c3f614b3
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/61869.xlsx	files/apache-poi/61869.xlsx	8820	ec108001bfa4679a67eabdcb13b8a231e6c33ef5d06d4f6140f9a47c16724e56
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/RepeatingRowsCols.xlsx	files/apache-poi/RepeatingRowsCols.xlsx	20758	ff67241b278977c97f8f540fe935e087763db0c0e404bd71777f913a3d698c0b
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/58315.xlsx	files/apache-poi/58315.xlsx	8963	434fabc617abf29b62bfbc1634e9f5bb0e59658b996ef218f1a92ceee4d793a1
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/52348.xlsx	files/apache-poi/52348.xlsx	5292	0021fa21968bb6083b7f58506269cac214faecaf81d79c3091f36d0fca9cae76
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/clusterfuzz-testcase-minimized-XLSX2CSVFuzzer-5636439151607808.xlsx	files/apache-poi/clusterfuzz-testcase-minimized-XLSX2CSVFuzzer-5636439151607808.xlsx	372	57c472b9fbb1a5ca1337189465c010cfab59516d532e446b172f2a4d5f88e23f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/64508.xlsx	files/apache-poi/64508.xlsx	4304	c5eaddea897df3eed95140c70000d7c5c75371e6d9aca2c5aee075bc7e6f953d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/NumberFormatTests.xlsx	files/apache-poi/NumberFormatTests.xlsx	21470	a11d437ee538abe36d630a4795dd30d5823a68dce02a404a45e085dd49c4435d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/StructuredReferences.xlsx	files/apache-poi/StructuredReferences.xlsx	10459	a746e336176f8157c50a0a3b017c4633b7b1d546bd1b8af0f8165a48d1bacc56
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/reordered_sheets.xlsx	files/apache-poi/reordered_sheets.xlsx	8731	b63047a3727a53a75a8cef399e7ec44caeb8e52b0f95eab6e960343e600d9213
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/ExcelTables.xlsx	files/apache-poi/ExcelTables.xlsx	9457	1e43011440eb39000d1751abaf9ded42d37b26f91b4f586a94bf91ce8ecbe9e5
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/DateFormatNumberTests.xlsx	files/apache-poi/DateFormatNumberTests.xlsx	10981	d18aade6ad10435baa4be3ac1c4ba4c15e48248bc24b91926920f3dec0aca033
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/ref2-56737.xlsx	files/apache-poi/ref2-56737.xlsx	11474	7ee59e3710f1aa75cbc6585ac6548f8ce3b3bca04a4cbebb079c455773bce344
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/49325.xlsx	files/apache-poi/49325.xlsx	7429	884b570ff452bf04e6e5d42f417cd69f5f81ef29431a646c1115af352e8d144f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/59775.xlsx	files/apache-poi/59775.xlsx	5977	8800024c3f42ecc1c4171d6c34e35fced0a3c82f10ad5939f01ba85579979871
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/sheetProtection_allLocked.xlsx	files/apache-poi/sheetProtection_allLocked.xlsx	7871	ea89db75ac2ab78d1dced2ccd6f57d8ad200f015ac9e49b988f1a9df2fc36d83
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/59132.xlsx	files/apache-poi/59132.xlsx	9064	cfbda71a1935e6fab94f348409f5168ba4a1dc3b3d03edf88773e262ac0d99f8
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/conditional_formatting_with_formula_on_second_sheet.xlsx	files/apache-poi/conditional_formatting_with_formula_on_second_sheet.xlsx	69367	c69d5988b66917d9e51dfdea04a75358b77061feebd2d7fc625c6ffdda85d816
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/53568.xlsx	files/apache-poi/53568.xlsx	125896	2a134d6a424f9dc60b80dd002917ffdbe3f0bba7c46883ed3562e958826ae048
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/comments.xlsx	files/apache-poi/comments.xlsx	10046	6c0b2e28e42d80115d88ac70bf5a610a61bc325d5886a6689ddeee34eefe7a2d
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/template.xlsx	files/apache-poi/template.xlsx	7835	a65f5451466d42905ad0d50f3068820f423654eb9b060768878d8b6073747441
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/SimpleMultiCell.xlsx	files/apache-poi/SimpleMultiCell.xlsx	8123	119b6e70c5bbca6ca3e46f981e0719c154d87203adb4b5b61210d726deab9f7a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/workbookProtection-sheet_password-2013.xlsx	files/apache-poi/workbookProtection-sheet_password-2013.xlsx	9196	829b200dfdb5047764edd88201e565036ddeb45b70f0796e4b45dad5ada2666f
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/53798_shiftNegative_TMPL.xlsx	files/apache-poi/53798_shiftNegative_TMPL.xlsx	9383	cf466036304f95dae2c3cdabf8b9ed69856c835f5987dcf6b71117d3d11ffcad
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/47090.xlsx	files/apache-poi/47090.xlsx	7596	80122a145bc4104c4d5f8e263b0ea91892564ee8cc30042c4a24eda81b5e44bb
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/VLookupFullColumn.xlsx	files/apache-poi/VLookupFullColumn.xlsx	13504	2788b77ec3407056e75a56ae1ee01b0222e353ca29910a12ffc1e9a62569a990
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/57482-OnlyNumeric.xlsx	files/apache-poi/57482-OnlyNumeric.xlsx	10474	c2e538a986540f9ebb3056284a04cd9e58403a1141be2d3ab195db50166fdec7
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/sheetProtection_not_protected.xlsx	files/apache-poi/sheetProtection_not_protected.xlsx	28728	36d855f2915a60424c9d38dc8f53ab7021664f10672c66c79777d4b7ee78484a
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/50755_workday_formula_example.xlsx	files/apache-poi/50755_workday_formula_example.xlsx	7928	c519f7c90b74d2c92500c47370a6b85a0a19430a0ee6470254fcbeaaa71fc505
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/deep-data.xlsx	files/apache-poi/deep-data.xlsx	964835	382a42a0febe5e79a3053059c81bd8b15486e28e1ed9632b5675cb53980d0c96
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/48703.xlsx	files/apache-poi/48703.xlsx	9349	10af0c1b25c30c09112f61f9e52980c8946f5379d85e7e3bf9daa5b02712c999
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/50299.xlsx	files/apache-poi/50299.xlsx	35237	eb32ad8da197c3e321e0f3808bd379d5a7c64928209db5c7c12def565f52bca0
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/bug69769.xlsx	files/apache-poi/bug69769.xlsx	13976	098d7379336832d5c286bf93163c760d6595197b970b7a5c1156209169c0480c
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/test_conditional_formatting.xlsx	files/apache-poi/test_conditional_formatting.xlsx	10203	dca9ea05ea5cf2a52941e10c1e1ce44ee2416b309771b5e93ae6fdb625010ebe
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/51963.xlsx	files/apache-poi/51963.xlsx	7138	7e37d10b34edd80c10af53a040bde395864662994c58f291c2b6a61bf57e7291
apache-poi	https://github.com/apache/poi	32a2220d127f52ed3fc2915c317ae6c0d50d1548	Apache-2.0	test-data/spreadsheet/duplicate-filename-case-insensitive.xlsx	files/apache-poi/duplicate-filename-case-insensitive.xlsx	10721	a89d81163b3ce26b5c6f809d6848559458a5988f4303c00337b63c16279b5422
